Date,Invoice #,Customer Name,Product,Qty,Unit Price,Amount,Cost
2026-07-30,INV-413074,Small Dealer 14,Gadget Pro,298,250,74500,52150
2026-07-30,INV-163279,BigBuy Distribution,Gadget Lite,336,90,30240,18480
2026-07-30,INV-317088,MegaMart Corp,Standard Widget,373,80,29840,18650
2026-07-30,INV-540156,BigBuy Distribution,Premium Widget,72,150,10800,8640
2026-07-30,INV-756036,SuperStore Inc,Budget Widget,198,30,5940,3564
2026-07-30,INV-332152,Small Dealer 21,Declining Product,105,100,10500,6825
2026-07-30,INV-507089,BigBuy Distribution,Gadget Lite,108,90,9720,5940
2026-07-30,INV-422208,MegaMart Corp,Budget Widget,133,30,3990,2394
2026-07-30,INV-629852,MegaMart Corp,Standard Widget,420,80,33600,21000
2026-07-30,INV-732029,SuperStore Inc,Budget Widget,349,30,10470,6282
2026-07-30,INV-806664,SuperStore Inc,Standard Widget,272,80,21760,13600
2026-07-30,INV-771815,Small Dealer 24,Low Stock Item,408,200,81600,53040
2026-07-30,INV-107768,BigBuy Distribution,Low Stock Item,198,200,39600,25740
2026-07-30,INV-650196,BigBuy Distribution,Budget Widget,92,30,2760,1656
2026-07-30,INV-516549,SuperStore Inc,Low Stock Item,128,200,25600,16640
2026-07-31,INV-834155,SuperStore Inc,Declining Product,23,100,2300,1495
2026-07-31,INV-228254,MegaMart Corp,Declining Product,483,100,48300,31395
2026-07-31,INV-183432,Small Dealer 27,Budget Widget,308,30,9240,5544
2026-07-31,INV-700381,Small Dealer 12,Gadget Pro,245,250,61250,42875
2026-07-31,INV-456066,BigBuy Distribution,Premium Widget,201,150,30150,24120
2026-07-31,INV-474644,BigBuy Distribution,Budget Widget,313,30,9390,5634
2026-07-31,INV-752952,Small Dealer 26,Budget Widget,95,30,2850,1710
2026-07-31,INV-247388,MegaMart Corp,Gadget Pro,172,250,43000,30100
2026-07-31,INV-678489,SuperStore Inc,Standard Widget,75,80,6000,3750
2026-07-31,INV-602839,SuperStore Inc,Gadget Lite,278,90,25020,15290
2026-07-31,INV-660716,Small Dealer 22,Standard Widget,300,80,24000,15000
2026-07-31,INV-262441,MegaMart Corp,Premium Widget,466,150,69900,55920
2026-07-31,INV-429629,BigBuy Distribution,Declining Product,206,100,20600,13390
2026-07-31,INV-853919,Small Dealer 21,Gadget Pro,134,250,33500,23450
2026-08-01,INV-981861,SuperStore Inc,Gadget Pro,181,250,45250,31675
2026-08-01,INV-405145,MegaMart Corp,Standard Widget,64,80,5120,3200
2026-08-01,INV-490990,SuperStore Inc,Standard Widget,379,80,30320,18950
2026-08-01,INV-245221,MegaMart Corp,Premium Widget,462,150,69300,55440
2026-08-01,INV-115946,MegaMart Corp,Standard Widget,18,80,1440,900
2026-08-01,INV-544903,MegaMart Corp,Premium Widget,154,150,23100,18480
2026-08-01,INV-395694,SuperStore Inc,Standard Widget,52,80,4160,2600
2026-08-01,INV-809847,BigBuy Distribution,Declining Product,457,100,45700,29705
2026-08-01,INV-747145,SuperStore Inc,Budget Widget,349,30,10470,6282
2026-08-01,INV-792682,MegaMart Corp,Declining Product,22,100,2200,1430
2026-08-01,INV-690729,MegaMart Corp,Gadget Pro,166,250,41500,29050
2026-08-01,INV-742331,BigBuy Distribution,Gadget Pro,252,250,63000,44100
2026-08-01,INV-522413,BigBuy Distribution,Declining Product,189,100,18900,12285
2026-08-01,INV-420570,Small Dealer 14,Gadget Pro,409,250,102250,71575
2026-08-01,INV-995534,MegaMart Corp,Budget Widget,17,30,510,306
2026-08-01,INV-748153,SuperStore Inc,Gadget Lite,158,90,14220,8690
2026-08-01,INV-568951,SuperStore Inc,Standard Widget,368,80,29440,18400
2026-08-01,INV-530836,Small Dealer 7,Standard Widget,299,80,23920,14950
2026-08-02,INV-745876,MegaMart Corp,Declining Product,64,100,6400,4160
2026-08-02,INV-790133,Small Dealer 16,Budget Widget,34,30,1020,612
2026-08-02,INV-234361,Small Dealer 12,Gadget Pro,104,250,26000,18200
2026-08-02,INV-984330,MegaMart Corp,Standard Widget,462,80,36960,23100
2026-08-02,INV-108613,Small Dealer 16,Gadget Lite,425,90,38250,23375
2026-08-02,INV-833680,Small Dealer 5,Standard Widget,499,80,39920,24950
2026-08-02,INV-346907,BigBuy Distribution,Gadget Pro,124,250,31000,21700
2026-08-02,INV-678717,MegaMart Corp,Standard Widget,401,80,32080,20050
2026-08-02,INV-217134,SuperStore Inc,Standard Widget,118,80,9440,5900
2026-08-02,INV-751642,MegaMart Corp,Declining Product,388,100,38800,25220
2026-08-02,INV-422328,Small Dealer 16,Budget Widget,357,30,10710,6426
2026-08-02,INV-141595,Small Dealer 14,Low Stock Item,259,200,51800,33670
2026-08-02,INV-946296,MegaMart Corp,Low Stock Item,279,200,55800,36270
2026-08-02,INV-215283,Small Dealer 11,Premium Widget,415,150,62250,49800
2026-08-02,INV-575689,SuperStore Inc,Low Stock Item,472,200,94400,61360
2026-08-02,INV-306835,BigBuy Distribution,Premium Widget,477,150,71550,57240
2026-08-02,INV-640834,SuperStore Inc,Gadget Pro,198,250,49500,34650
2026-08-02,INV-522793,MegaMart Corp,Declining Product,117,100,11700,7605
2026-08-02,INV-455381,Small Dealer 24,Gadget Lite,164,90,14760,9020
2026-08-02,INV-845811,Small Dealer 18,Gadget Pro,156,250,39000,27300
2026-08-02,INV-567643,BigBuy Distribution,Gadget Lite,115,90,10350,6325
2026-08-02,INV-463222,SuperStore Inc,Declining Product,264,100,26400,17160
2026-08-02,INV-474316,Small Dealer 17,Gadget Pro,21,250,5250,3675
2026-08-02,INV-170777,SuperStore Inc,Gadget Pro,43,250,10750,7525
2026-08-02,INV-654295,Small Dealer 27,Gadget Lite,264,90,23760,14520
2026-08-02,INV-163383,SuperStore Inc,Budget Widget,35,30,1050,630
2026-08-03,INV-633681,Small Dealer 27,Budget Widget,406,30,12180,7308
2026-08-03,INV-342282,MegaMart Corp,Budget Widget,167,30,5010,3006
2026-08-03,INV-154693,MegaMart Corp,Declining Product,499,100,49900,32435
2026-08-03,INV-923988,BigBuy Distribution,Gadget Lite,213,90,19170,11715
2026-08-03,INV-664727,Small Dealer 15,Premium Widget,71,150,10650,8520
2026-08-03,INV-276995,SuperStore Inc,Premium Widget,279,150,41850,33480
2026-08-03,INV-963637,Small Dealer 23,Declining Product,161,100,16100,10465
2026-08-03,INV-559438,SuperStore Inc,Low Stock Item,223,200,44600,28990
2026-08-03,INV-834277,Small Dealer 24,Budget Widget,201,30,6030,3618
2026-08-03,INV-773415,MegaMart Corp,Gadget Pro,134,250,33500,23450
2026-08-03,INV-969825,MegaMart Corp,Gadget Pro,274,250,68500,47950
2026-08-03,INV-535572,Small Dealer 17,Premium Widget,172,150,25800,20640
2026-08-03,INV-323999,SuperStore Inc,Premium Widget,429,150,64350,51480
2026-08-03,INV-763679,Small Dealer 9,Gadget Pro,402,250,100500,70350
2026-08-04,INV-767706,SuperStore Inc,Low Stock Item,243,200,48600,31590
2026-08-04,INV-163992,Small Dealer 24,Declining Product,378,100,37800,24570
2026-08-04,INV-972859,SuperStore Inc,Gadget Pro,38,250,9500,6650
2026-08-04,INV-320696,BigBuy Distribution,Budget Widget,182,30,5460,3276
2026-08-04,INV-305352,MegaMart Corp,Premium Widget,258,150,38700,30960
2026-08-04,INV-593623,SuperStore Inc,Premium Widget,87,150,13050,10440
2026-08-04,INV-213710,SuperStore Inc,Low Stock Item,99,200,19800,12870
2026-08-04,INV-474737,BigBuy Distribution,Gadget Pro,293,250,73250,51275
2026-08-04,INV-154805,BigBuy Distribution,Standard Widget,142,80,11360,7100
2026-08-04,INV-756910,SuperStore Inc,Gadget Lite,340,90,30600,18700
2026-08-04,INV-657621,MegaMart Corp,Declining Product,334,100,33400,21710
2026-08-04,INV-781661,SuperStore Inc,Standard Widget,482,80,38560,24100
2026-08-04,INV-885231,MegaMart Corp,Gadget Lite,460,90,41400,25300
2026-08-04,INV-629830,SuperStore Inc,Budget Widget,89,30,2670,1602
2026-08-04,INV-293815,Small Dealer 26,Standard Widget,22,80,1760,1100
2026-08-04,INV-538712,SuperStore Inc,Premium Widget,11,150,1650,1320
2026-08-04,INV-164698,SuperStore Inc,Standard Widget,375,80,30000,18750
2026-08-04,INV-859357,Small Dealer 29,Gadget Pro,64,250,16000,11200
2026-08-04,INV-157614,MegaMart Corp,Declining Product,27,100,2700,1755
2026-08-05,INV-700780,MegaMart Corp,Premium Widget,386,150,57900,46320
2026-08-05,INV-304606,BigBuy Distribution,Gadget Lite,328,90,29520,18040
2026-08-05,INV-101121,Small Dealer 2,Budget Widget,385,30,11550,6930
2026-08-05,INV-695933,SuperStore Inc,Premium Widget,213,150,31950,25560
2026-08-05,INV-855827,BigBuy Distribution,Premium Widget,354,150,53100,42480
2026-08-05,INV-365728,Small Dealer 11,Low Stock Item,276,200,55200,35880
2026-08-05,INV-516200,SuperStore Inc,Standard Widget,121,80,9680,6050
2026-08-05,INV-878776,SuperStore Inc,Premium Widget,62,150,9300,7440
2026-08-05,INV-810314,MegaMart Corp,Gadget Lite,464,90,41760,25520
2026-08-05,INV-615558,BigBuy Distribution,Low Stock Item,202,200,40400,26260
2026-08-05,INV-927825,MegaMart Corp,Budget Widget,39,30,1170,702
2026-08-05,INV-977141,MegaMart Corp,Standard Widget,59,80,4720,2950
2026-08-05,INV-430349,BigBuy Distribution,Gadget Lite,248,90,22320,13640
2026-08-05,INV-704587,SuperStore Inc,Declining Product,101,100,10100,6565
2026-08-05,INV-470824,SuperStore Inc,Low Stock Item,230,200,46000,29900
2026-08-05,INV-322084,SuperStore Inc,Gadget Pro,417,250,104250,72975
2026-08-05,INV-619320,MegaMart Corp,Standard Widget,26,80,2080,1300
2026-08-05,INV-182491,Small Dealer 29,Budget Widget,121,30,3630,2178
2026-08-05,INV-250373,Small Dealer 2,Declining Product,94,100,9400,6110
2026-08-05,INV-726472,SuperStore Inc,Low Stock Item,486,200,97200,63180
2026-08-05,INV-869520,Small Dealer 17,Low Stock Item,108,200,21600,14040
2026-08-05,INV-862966,SuperStore Inc,Standard Widget,286,80,22880,14300
2026-08-05,INV-824516,MegaMart Corp,Declining Product,463,100,46300,30095
2026-08-05,INV-572087,BigBuy Distribution,Gadget Lite,281,90,25290,15455
2026-08-05,INV-640993,Small Dealer 29,Low Stock Item,400,200,80000,52000
2026-08-05,INV-316649,MegaMart Corp,Premium Widget,422,150,63300,50640
2026-08-05,INV-708734,SuperStore Inc,Standard Widget,361,80,28880,18050
2026-08-05,INV-481796,MegaMart Corp,Low Stock Item,123,200,24600,15990
2026-08-06,INV-617783,Small Dealer 5,Standard Widget,248,80,19840,12400
2026-08-06,INV-649746,SuperStore Inc,Budget Widget,417,30,12510,7506
2026-08-06,INV-759745,Small Dealer 13,Gadget Pro,133,250,33250,23275
2026-08-06,INV-739064,SuperStore Inc,Low Stock Item,358,200,71600,46540
2026-08-06,INV-209922,Small Dealer 23,Standard Widget,224,80,17920,11200
2026-08-06,INV-761652,BigBuy Distribution,Budget Widget,176,30,5280,3168
2026-08-06,INV-305927,SuperStore Inc,Low Stock Item,136,200,27200,17680
2026-08-06,INV-181159,SuperStore Inc,Gadget Pro,205,250,51250,35875
2026-08-06,INV-894689,Small Dealer 20,Gadget Lite,391,90,35190,21505
2026-08-06,INV-176399,SuperStore Inc,Gadget Pro,204,250,51000,35700
2026-08-06,INV-794153,BigBuy Distribution,Gadget Lite,228,90,20520,12540
2026-08-06,INV-408023,Small Dealer 21,Budget Widget,144,30,4320,2592
2026-08-06,INV-934879,BigBuy Distribution,Premium Widget,397,150,59550,47640
2026-08-06,INV-747962,SuperStore Inc,Declining Product,95,100,9500,6175
2026-08-06,INV-111125,Small Dealer 15,Premium Widget,179,150,26850,21480
2026-08-06,INV-972427,SuperStore Inc,Gadget Lite,433,90,38970,23815
2026-08-06,INV-889587,SuperStore Inc,Gadget Lite,105,90,9450,5775
2026-08-06,INV-441309,BigBuy Distribution,Budget Widget,405,30,12150,7290
2026-08-06,INV-189157,SuperStore Inc,Gadget Lite,54,90,4860,2970
2026-08-06,INV-867608,MegaMart Corp,Declining Product,211,100,21100,13715
2026-08-06,INV-608788,MegaMart Corp,Gadget Pro,216,250,54000,37800
2026-08-06,INV-615254,MegaMart Corp,Premium Widget,426,150,63900,51120
2026-08-06,INV-732061,MegaMart Corp,Standard Widget,187,80,14960,9350
2026-08-06,INV-180927,Small Dealer 22,Declining Product,307,100,30700,19955
2026-08-06,INV-252917,SuperStore Inc,Standard Widget,400,80,32000,20000
2026-08-06,INV-465062,BigBuy Distribution,Standard Widget,483,80,38640,24150
2026-08-06,INV-564603,SuperStore Inc,Premium Widget,292,150,43800,35040
2026-08-06,INV-370903,BigBuy Distribution,Declining Product,352,100,35200,22880
2026-08-06,INV-958005,Small Dealer 12,Gadget Lite,276,90,24840,15180
2026-08-06,INV-713738,MegaMart Corp,Declining Product,265,100,26500,17225
2026-08-06,INV-149965,MegaMart Corp,Gadget Pro,154,250,38500,26950
2026-08-06,INV-303955,BigBuy Distribution,Gadget Lite,420,90,37800,23100
2026-08-06,INV-468766,MegaMart Corp,Declining Product,67,100,6700,4355
2026-08-06,INV-507960,Small Dealer 19,Standard Widget,446,80,35680,22300
2026-08-06,INV-668427,SuperStore Inc,Declining Product,22,100,2200,1430
2026-08-07,INV-452218,BigBuy Distribution,Budget Widget,223,30,6690,4014
2026-08-07,INV-950989,MegaMart Corp,Premium Widget,105,150,15750,12600
2026-08-07,INV-311511,SuperStore Inc,Premium Widget,325,150,48750,39000
2026-08-07,INV-394559,Small Dealer 22,Gadget Lite,18,90,1620,990
2026-08-07,INV-687532,MegaMart Corp,Low Stock Item,89,200,17800,11570
2026-08-07,INV-248911,MegaMart Corp,Declining Product,145,100,14500,9425
2026-08-07,INV-402707,Small Dealer 7,Gadget Lite,251,90,22590,13805
2026-08-07,INV-706899,MegaMart Corp,Declining Product,126,100,12600,8190
2026-08-07,INV-858950,MegaMart Corp,Gadget Pro,218,250,54500,38150
2026-08-07,INV-698294,Small Dealer 20,Budget Widget,457,30,13710,8226
2026-08-07,INV-232080,MegaMart Corp,Declining Product,389,100,38900,25285
2026-08-07,INV-358523,BigBuy Distribution,Gadget Pro,399,250,99750,69825
2026-08-07,INV-635570,Small Dealer 24,Low Stock Item,456,200,91200,59280
2026-08-07,INV-594224,SuperStore Inc,Premium Widget,357,150,53550,42840
2026-08-07,INV-747034,BigBuy Distribution,Premium Widget,410,150,61500,49200
2026-08-07,INV-761258,Small Dealer 20,Low Stock Item,63,200,12600,8190
2026-08-07,INV-625525,Small Dealer 14,Premium Widget,350,150,52500,42000
2026-08-07,INV-132308,BigBuy Distribution,Gadget Lite,394,90,35460,21670
2026-08-07,INV-375537,BigBuy Distribution,Gadget Pro,41,250,10250,7175
2026-08-07,INV-858305,MegaMart Corp,Standard Widget,211,80,16880,10550
2026-08-07,INV-416808,MegaMart Corp,Budget Widget,408,30,12240,7344
2026-08-07,INV-476850,MegaMart Corp,Standard Widget,257,80,20560,12850
2026-08-07,INV-240352,MegaMart Corp,Declining Product,418,100,41800,27170
2026-08-07,INV-288166,Small Dealer 23,Gadget Pro,257,250,64250,44975
2026-08-07,INV-430693,MegaMart Corp,Premium Widget,419,150,62850,50280
2026-08-07,INV-152622,Small Dealer 8,Standard Widget,173,80,13840,8650
2026-08-07,INV-706568,Small Dealer 13,Low Stock Item,452,200,90400,58760
2026-08-07,INV-564089,MegaMart Corp,Low Stock Item,487,200,97400,63310
2026-08-07,INV-797409,MegaMart Corp,Premium Widget,370,150,55500,44400
2026-08-07,INV-171823,BigBuy Distribution,Gadget Lite,410,90,36900,22550
2026-08-07,INV-973719,BigBuy Distribution,Declining Product,161,100,16100,10465
2026-08-07,INV-308975,SuperStore Inc,Premium Widget,125,150,18750,15000
2026-08-07,INV-104879,SuperStore Inc,Gadget Lite,379,90,34110,20845
2026-08-07,INV-439431,Small Dealer 11,Gadget Lite,247,90,22230,13585
2026-08-07,INV-514308,Small Dealer 21,Low Stock Item,217,200,43400,28210
2026-08-07,INV-198043,Small Dealer 16,Premium Widget,358,150,53700,42960
2026-08-07,INV-104004,MegaMart Corp,Standard Widget,347,80,27760,17350
2026-08-07,INV-224445,MegaMart Corp,Gadget Pro,303,250,75750,53025
2026-08-07,INV-519026,MegaMart Corp,Low Stock Item,144,200,28800,18720
2026-08-07,INV-912939,SuperStore Inc,Gadget Lite,37,90,3330,2035
2026-08-08,INV-796688,Small Dealer 14,Low Stock Item,365,200,73000,47450
2026-08-08,INV-496589,Small Dealer 11,Gadget Lite,42,90,3780,2310
2026-08-08,INV-780321,BigBuy Distribution,Gadget Lite,225,90,20250,12375
2026-08-08,INV-888775,Small Dealer 12,Low Stock Item,326,200,65200,42380
2026-08-08,INV-713733,BigBuy Distribution,Declining Product,221,100,22100,14365
2026-08-08,INV-244610,MegaMart Corp,Gadget Pro,104,250,26000,18200
2026-08-08,INV-843692,SuperStore Inc,Budget Widget,302,30,9060,5436
2026-08-08,INV-988716,SuperStore Inc,Gadget Pro,63,250,15750,11025
2026-08-08,INV-873799,SuperStore Inc,Gadget Pro,12,250,3000,2100
2026-08-08,INV-411173,BigBuy Distribution,Budget Widget,89,30,2670,1602
2026-08-08,INV-307127,SuperStore Inc,Standard Widget,230,80,18400,11500
2026-08-08,INV-386695,SuperStore Inc,Declining Product,372,100,37200,24180
2026-08-08,INV-294961,MegaMart Corp,Premium Widget,449,150,67350,53880
2026-08-08,INV-949434,Small Dealer 5,Gadget Pro,65,250,16250,11375
2026-08-08,INV-301115,Small Dealer 19,Gadget Lite,255,90,22950,14025
2026-08-08,INV-941188,Small Dealer 3,Gadget Pro,385,250,96250,67375
2026-08-08,INV-565312,Small Dealer 1,Standard Widget,141,80,11280,7050
2026-08-08,INV-132773,SuperStore Inc,Budget Widget,61,30,1830,1098
2026-08-08,INV-347894,Small Dealer 19,Budget Widget,286,30,8580,5148
2026-08-08,INV-871271,Small Dealer 11,Premium Widget,269,150,40350,32280
2026-08-08,INV-429329,MegaMart Corp,Declining Product,162,100,16200,10530
2026-08-08,INV-433265,SuperStore Inc,Premium Widget,121,150,18150,14520
2026-08-08,INV-843405,Small Dealer 24,Standard Widget,354,80,28320,17700
2026-08-09,INV-181630,Small Dealer 3,Gadget Pro,235,250,58750,41125
2026-08-09,INV-499210,BigBuy Distribution,Premium Widget,467,150,70050,56040
2026-08-09,INV-373879,MegaMart Corp,Gadget Lite,188,90,16920,10340
2026-08-09,INV-373121,MegaMart Corp,Gadget Pro,193,250,48250,33775
2026-08-09,INV-769970,Small Dealer 7,Standard Widget,489,80,39120,24450
2026-08-09,INV-212986,MegaMart Corp,Budget Widget,164,30,4920,2952
2026-08-09,INV-247578,SuperStore Inc,Low Stock Item,302,200,60400,39260
2026-08-09,INV-665605,Small Dealer 5,Premium Widget,213,150,31950,25560
2026-08-09,INV-861090,BigBuy Distribution,Low Stock Item,471,200,94200,61230
2026-08-09,INV-282163,BigBuy Distribution,Gadget Pro,31,250,7750,5425
2026-08-09,INV-224252,Small Dealer 10,Budget Widget,245,30,7350,4410
2026-08-09,INV-820047,Small Dealer 14,Low Stock Item,498,200,99600,64740
2026-08-09,INV-775707,Small Dealer 25,Low Stock Item,349,200,69800,45370
2026-08-09,INV-407586,MegaMart Corp,Declining Product,199,100,19900,12935
2026-08-09,INV-417128,MegaMart Corp,Premium Widget,481,150,72150,57720
2026-08-09,INV-327525,BigBuy Distribution,Declining Product,112,100,11200,7280
2026-08-09,INV-333870,Small Dealer 14,Premium Widget,412,150,61800,49440
2026-08-09,INV-504781,BigBuy Distribution,Budget Widget,444,30,13320,7992
2026-08-09,INV-385951,MegaMart Corp,Declining Product,173,100,17300,11245
2026-08-10,INV-888886,BigBuy Distribution,Premium Widget,257,150,38550,30840
2026-08-10,INV-501136,Small Dealer 23,Gadget Lite,131,90,11790,7205
2026-08-10,INV-104258,MegaMart Corp,Declining Product,257,100,25700,16705
2026-08-10,INV-181898,SuperStore Inc,Standard Widget,421,80,33680,21050
2026-08-10,INV-954905,SuperStore Inc,Gadget Lite,280,90,25200,15400
2026-08-10,INV-795253,Small Dealer 10,Gadget Lite,10,90,900,550
2026-08-10,INV-247248,Small Dealer 20,Gadget Lite,240,90,21600,13200
2026-08-10,INV-155180,Small Dealer 14,Declining Product,447,100,44700,29055
2026-08-10,INV-168350,BigBuy Distribution,Declining Product,110,100,11000,7150
2026-08-10,INV-565347,MegaMart Corp,Gadget Pro,203,250,50750,35525
2026-08-10,INV-685314,BigBuy Distribution,Declining Product,363,100,36300,23595
2026-08-10,INV-916981,SuperStore Inc,Declining Product,17,100,1700,1105
2026-08-10,INV-769187,Small Dealer 20,Gadget Lite,83,90,7470,4565
2026-08-10,INV-451141,MegaMart Corp,Premium Widget,241,150,36150,28920
2026-08-10,INV-978630,MegaMart Corp,Budget Widget,210,30,6300,3780
2026-08-10,INV-345337,MegaMart Corp,Budget Widget,371,30,11130,6678
2026-08-10,INV-337706,BigBuy Distribution,Budget Widget,35,30,1050,630
2026-08-11,INV-599925,Small Dealer 5,Gadget Lite,203,90,18270,11165
2026-08-11,INV-762968,SuperStore Inc,Declining Product,311,100,31100,20215
2026-08-11,INV-235820,SuperStore Inc,Premium Widget,142,150,21300,17040
2026-08-11,INV-746460,BigBuy Distribution,Gadget Lite,41,90,3690,2255
2026-08-11,INV-328661,MegaMart Corp,Declining Product,38,100,3800,2470
2026-08-11,INV-631723,BigBuy Distribution,Budget Widget,92,30,2760,1656
2026-08-11,INV-320330,Small Dealer 6,Standard Widget,69,80,5520,3450
2026-08-11,INV-962950,BigBuy Distribution,Declining Product,120,100,12000,7800
2026-08-11,INV-833248,Small Dealer 7,Budget Widget,284,30,8520,5112
2026-08-11,INV-213320,Small Dealer 12,Low Stock Item,306,200,61200,39780
2026-08-11,INV-529175,Small Dealer 15,Gadget Lite,248,90,22320,13640
2026-08-11,INV-510841,SuperStore Inc,Low Stock Item,486,200,97200,63180
