Date,Receipt No,Product,Category,Quantity,Unit Price,Amount,Cost
2026-07-14,R324707,Spices,Pantry,7,3.5,24.5,7.0
2026-07-14,R408170,Spices,Pantry,10,3.5,35.0,10.0
2026-07-14,R108930,Spices,Pantry,9,3.5,31.5,9.0
2026-07-14,R165107,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-07-14,R102071,Chips,Snacks,6,4.0,24.0,15.0
2026-07-14,R818327,Frozen Pizza,Frozen,4,5.5,22.0,12.0
2026-07-14,R172489,Spices,Pantry,6,3.5,21.0,6.0
2026-07-14,R945344,Spices,Pantry,3,3.5,10.5,3.0
2026-07-14,R661928,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-07-14,R755175,Spices,Pantry,4,3.5,14.0,4.0
2026-07-14,R774619,Pasta,Dry Goods,2,1.5,3.0,1.6
2026-07-14,R774282,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-07-14,R919850,Bread,Bakery,18,2.5,45.0,18.0
2026-07-14,R643786,Cooking Oil,Pantry,2,6.0,12.0,9.0
2026-07-14,R509716,Cereal,Breakfast,5,4.5,22.5,10.0
2026-07-14,R846468,Cereal,Breakfast,4,4.5,18.0,8.0
2026-07-14,R840405,Milk,Dairy,12,1.8,21.6,14.4
2026-07-14,R142250,Milk,Dairy,12,1.8,21.6,14.4
2026-07-14,R883652,Pasta,Dry Goods,3,1.5,4.5,2.4
2026-07-14,R270195,Cereal,Breakfast,7,4.5,31.5,14.0
2026-07-14,R517109,Milk,Dairy,16,1.8,28.8,19.2
2026-07-14,R500135,Bread,Bakery,16,2.5,40.0,16.0
2026-07-14,R593998,Spices,Pantry,10,3.5,35.0,10.0
2026-07-14,R797812,Chips,Snacks,7,4.0,28.0,17.5
2026-07-14,R691495,Soda,Beverages,18,3.0,54.0,18.0
2026-07-14,R143066,Bread,Bakery,23,2.5,57.5,23.0
2026-07-14,R629075,Milk,Dairy,14,1.8,25.2,16.8
2026-07-14,R478385,Spices,Pantry,9,3.5,31.5,9.0
2026-07-14,R390894,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-07-14,R714899,Milk,Dairy,8,1.8,14.4,9.6
2026-07-14,R953155,Spices,Pantry,6,3.5,21.0,6.0
2026-07-14,R930190,Pasta,Dry Goods,7,1.5,10.5,5.6
2026-07-14,R844903,Cereal,Breakfast,5,4.5,22.5,10.0
2026-07-14,R565042,Chips,Snacks,10,4.0,40.0,25.0
2026-07-14,R960451,Spices,Pantry,5,3.5,17.5,5.0
2026-07-14,R336398,Chips,Snacks,4,4.0,16.0,10.0
2026-07-14,R745278,Frozen Pizza,Frozen,8,5.5,44.0,24.0
2026-07-14,R867818,Spices,Pantry,3,3.5,10.5,3.0
2026-07-14,R209798,Bread,Bakery,19,2.5,47.5,19.0
2026-07-14,R258665,Bread,Bakery,20,2.5,50.0,20.0
2026-07-14,R492498,Cereal,Breakfast,6,4.5,27.0,12.0
2026-07-14,R724307,Cereal,Breakfast,4,4.5,18.0,8.0
2026-07-14,R201031,Soda,Beverages,29,3.0,87.0,29.0
2026-07-14,R185985,Soda,Beverages,9,3.0,27.0,9.0
2026-07-14,R747404,Bread,Bakery,17,2.5,42.5,17.0
2026-07-14,R584442,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-07-14,R246498,Spices,Pantry,8,3.5,28.0,8.0
2026-07-14,R362999,Pasta,Dry Goods,2,1.5,3.0,1.6
2026-07-14,R645411,Cereal,Breakfast,6,4.5,27.0,12.0
2026-07-14,R947487,Pasta,Dry Goods,10,1.5,15.0,8.0
2026-07-14,R786671,Soda,Beverages,19,3.0,57.0,19.0
2026-07-14,R342470,Cooking Oil,Pantry,9,6.0,54.0,40.5
2026-07-14,R813664,Frozen Pizza,Frozen,10,5.5,55.0,30.0
2026-07-14,R832384,Cereal,Breakfast,7,4.5,31.5,14.0
2026-07-14,R319879,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-07-14,R958154,Cereal,Breakfast,5,4.5,22.5,10.0
2026-07-14,R237147,Bread,Bakery,18,2.5,45.0,18.0
2026-07-14,R575519,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-07-14,R674747,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-07-14,R667505,Chips,Snacks,10,4.0,40.0,25.0
2026-07-14,R722625,Milk,Dairy,9,1.8,16.2,10.8
2026-07-14,R506450,Cooking Oil,Pantry,7,6.0,42.0,31.5
2026-07-14,R203990,Soda,Beverages,12,3.0,36.0,12.0
2026-07-14,R490876,Milk,Dairy,17,1.8,30.6,20.4
2026-07-14,R158160,Cereal,Breakfast,7,4.5,31.5,14.0
2026-07-14,R963674,Soda,Beverages,9,3.0,27.0,9.0
2026-07-14,R691894,Cereal,Breakfast,9,4.5,40.5,18.0
2026-07-14,R571670,Cereal,Breakfast,3,4.5,13.5,6.0
2026-07-14,R919142,Spices,Pantry,3,3.5,10.5,3.0
2026-07-14,R522428,Cereal,Breakfast,6,4.5,27.0,12.0
2026-07-14,R663798,Spices,Pantry,6,3.5,21.0,6.0
2026-07-14,R192110,Pasta,Dry Goods,3,1.5,4.5,2.4
2026-07-14,R520007,Soda,Beverages,15,3.0,45.0,15.0
2026-07-14,R778125,Pasta,Dry Goods,5,1.5,7.5,4.0
2026-07-14,R235631,Cooking Oil,Pantry,8,6.0,48.0,36.0
2026-07-14,R411906,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-07-14,R984508,Chips,Snacks,7,4.0,28.0,17.5
2026-07-14,R459272,Pasta,Dry Goods,8,1.5,12.0,6.4
2026-07-14,R695632,Spices,Pantry,5,3.5,17.5,5.0
2026-07-14,R183532,Cereal,Breakfast,4,4.5,18.0,8.0
2026-07-14,R457668,Cooking Oil,Pantry,5,6.0,30.0,22.5
2026-07-14,R875847,Spices,Pantry,4,3.5,14.0,4.0
2026-07-14,R179973,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-07-14,R504881,Cereal,Breakfast,3,4.5,13.5,6.0
2026-07-14,R295229,Milk,Dairy,27,1.8,48.6,32.4
2026-07-14,R646461,Cereal,Breakfast,8,4.5,36.0,16.0
2026-07-14,R236191,Milk,Dairy,21,1.8,37.8,25.2
2026-07-14,R369656,Chips,Snacks,4,4.0,16.0,10.0
2026-07-14,R525860,Frozen Pizza,Frozen,9,5.5,49.5,27.0
2026-07-14,R274170,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-07-14,R281214,Soda,Beverages,24,3.0,72.0,24.0
2026-07-14,R564881,Bread,Bakery,17,2.5,42.5,17.0
2026-07-14,R672865,Spices,Pantry,5,3.5,17.5,5.0
2026-07-14,R306419,Frozen Pizza,Frozen,9,5.5,49.5,27.0
2026-07-14,R136379,Frozen Pizza,Frozen,6,5.5,33.0,18.0
2026-07-14,R690130,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-07-14,R910942,Cooking Oil,Pantry,8,6.0,48.0,36.0
2026-07-14,R453464,Frozen Pizza,Frozen,7,5.5,38.5,21.0
2026-07-14,R512337,Milk,Dairy,5,1.8,9.0,6.0
2026-07-14,R554362,Milk,Dairy,7,1.8,12.6,8.4
2026-07-14,R700245,Chips,Snacks,10,4.0,40.0,25.0
2026-07-14,R382425,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-07-14,R221793,Spices,Pantry,6,3.5,21.0,6.0
2026-07-14,R996476,Chips,Snacks,2,4.0,8.0,5.0
2026-07-14,R989684,Soda,Beverages,14,3.0,42.0,14.0
2026-07-14,R583838,Spices,Pantry,5,3.5,17.5,5.0
2026-07-14,R544939,Soda,Beverages,29,3.0,87.0,29.0
2026-07-14,R775309,Milk,Dairy,10,1.8,18.0,12.0
2026-07-14,R246070,Cooking Oil,Pantry,10,6.0,60.0,45.0
2026-07-14,R920667,Soda,Beverages,20,3.0,60.0,20.0
2026-07-14,R272586,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-07-14,R512722,Cereal,Breakfast,4,4.5,18.0,8.0
2026-07-14,R132992,Milk,Dairy,10,1.8,18.0,12.0
2026-07-14,R707747,Frozen Pizza,Frozen,8,5.5,44.0,24.0
2026-07-14,R867726,Bread,Bakery,28,2.5,70.0,28.0
2026-07-14,R414058,Pasta,Dry Goods,8,1.5,12.0,6.4
2026-07-14,R794327,Pasta,Dry Goods,8,1.5,12.0,6.4
2026-07-14,R763131,Pasta,Dry Goods,4,1.5,6.0,3.2
2026-07-14,R462575,Soda,Beverages,14,3.0,42.0,14.0
2026-07-14,R426843,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-07-14,R301203,Cereal,Breakfast,8,4.5,36.0,16.0
2026-07-14,R420045,Bread,Bakery,22,2.5,55.0,22.0
2026-07-14,R140953,Cooking Oil,Pantry,5,6.0,30.0,22.5
2026-07-14,R253761,Milk,Dairy,11,1.8,19.8,13.2
2026-07-14,R253154,Milk,Dairy,13,1.8,23.4,15.6
2026-07-14,R377350,Chips,Snacks,5,4.0,20.0,12.5
2026-07-14,R830626,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-07-14,R114229,Pasta,Dry Goods,7,1.5,10.5,5.6
2026-07-14,R206426,Soda,Beverages,27,3.0,81.0,27.0
2026-07-14,R345931,Spices,Pantry,2,3.5,7.0,2.0
2026-07-14,R362179,Soda,Beverages,13,3.0,39.0,13.0
2026-07-14,R340848,Milk,Dairy,12,1.8,21.6,14.4
2026-07-14,R763304,Soda,Beverages,30,3.0,90.0,30.0
2026-07-14,R890088,Soda,Beverages,13,3.0,39.0,13.0
2026-07-14,R606174,Frozen Pizza,Frozen,9,5.5,49.5,27.0
2026-07-14,R321948,Cooking Oil,Pantry,5,6.0,30.0,22.5
2026-07-14,R601303,Pasta,Dry Goods,5,1.5,7.5,4.0
2026-07-14,R516777,Bread,Bakery,22,2.5,55.0,22.0
2026-07-14,R877585,Chips,Snacks,10,4.0,40.0,25.0
2026-07-14,R975399,Soda,Beverages,23,3.0,69.0,23.0
2026-07-14,R467121,Cooking Oil,Pantry,10,6.0,60.0,45.0
2026-07-14,R778718,Soda,Beverages,14,3.0,42.0,14.0
2026-07-14,R972845,Spices,Pantry,8,3.5,28.0,8.0
2026-07-14,R192553,Pasta,Dry Goods,4,1.5,6.0,3.2
2026-07-14,R312773,Milk,Dairy,8,1.8,14.4,9.6
2026-07-14,R677129,Soda,Beverages,5,3.0,15.0,5.0
2026-07-14,R364853,Milk,Dairy,15,1.8,27.0,18.0
2026-07-14,R707047,Soda,Beverages,17,3.0,51.0,17.0
2026-07-14,R116049,Frozen Pizza,Frozen,2,5.5,11.0,6.0
2026-07-14,R753788,Milk,Dairy,30,1.8,54.0,36.0
2026-07-14,R418351,Cereal,Breakfast,10,4.5,45.0,20.0
2026-07-14,R600770,Cereal,Breakfast,10,4.5,45.0,20.0
2026-07-14,R887597,Chips,Snacks,9,4.0,36.0,22.5
2026-07-14,R966209,Frozen Pizza,Frozen,8,5.5,44.0,24.0
2026-07-15,R889029,Cereal,Breakfast,10,4.5,45.0,20.0
2026-07-15,R833722,Milk,Dairy,14,1.8,25.2,16.8
2026-07-15,R785738,Chips,Snacks,9,4.0,36.0,22.5
2026-07-15,R897351,Frozen Pizza,Frozen,6,5.5,33.0,18.0
2026-07-15,R105624,Pasta,Dry Goods,6,1.5,9.0,4.8
2026-07-15,R419927,Milk,Dairy,27,1.8,48.6,32.4
2026-07-15,R779162,Bread,Bakery,16,2.5,40.0,16.0
2026-07-15,R375840,Soda,Beverages,15,3.0,45.0,15.0
2026-07-15,R512680,Chips,Snacks,4,4.0,16.0,10.0
2026-07-15,R989643,Chips,Snacks,7,4.0,28.0,17.5
2026-07-15,R741044,Bread,Bakery,29,2.5,72.5,29.0
2026-07-15,R316102,Soda,Beverages,18,3.0,54.0,18.0
2026-07-15,R979514,Cereal,Breakfast,2,4.5,9.0,4.0
2026-07-15,R673959,Chips,Snacks,8,4.0,32.0,20.0
2026-07-15,R577667,Bread,Bakery,30,2.5,75.0,30.0
2026-07-15,R347413,Pasta,Dry Goods,8,1.5,12.0,6.4
2026-07-15,R831544,Bread,Bakery,29,2.5,72.5,29.0
2026-07-15,R617639,Chips,Snacks,4,4.0,16.0,10.0
2026-07-15,R839277,Milk,Dairy,21,1.8,37.8,25.2
2026-07-15,R669881,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-07-15,R577835,Chips,Snacks,4,4.0,16.0,10.0
2026-07-15,R817321,Frozen Pizza,Frozen,2,5.5,11.0,6.0
2026-07-15,R676279,Pasta,Dry Goods,2,1.5,3.0,1.6
2026-07-15,R403993,Cereal,Breakfast,2,4.5,9.0,4.0
2026-07-15,R752658,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-07-15,R105517,Pasta,Dry Goods,8,1.5,12.0,6.4
2026-07-15,R542668,Chips,Snacks,6,4.0,24.0,15.0
2026-07-15,R176207,Milk,Dairy,26,1.8,46.8,31.2
2026-07-15,R669656,Pasta,Dry Goods,5,1.5,7.5,4.0
2026-07-15,R852357,Cereal,Breakfast,5,4.5,22.5,10.0
2026-07-15,R782325,Frozen Pizza,Frozen,7,5.5,38.5,21.0
2026-07-15,R200196,Cereal,Breakfast,5,4.5,22.5,10.0
2026-07-15,R994067,Frozen Pizza,Frozen,7,5.5,38.5,21.0
2026-07-15,R127899,Spices,Pantry,5,3.5,17.5,5.0
2026-07-15,R917889,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-07-15,R194836,Cooking Oil,Pantry,8,6.0,48.0,36.0
2026-07-15,R787193,Bread,Bakery,20,2.5,50.0,20.0
2026-07-15,R288389,Cereal,Breakfast,9,4.5,40.5,18.0
2026-07-15,R742898,Cooking Oil,Pantry,2,6.0,12.0,9.0
2026-07-15,R394889,Frozen Pizza,Frozen,2,5.5,11.0,6.0
2026-07-15,R574001,Cooking Oil,Pantry,5,6.0,30.0,22.5
2026-07-15,R812014,Milk,Dairy,7,1.8,12.6,8.4
2026-07-15,R134585,Soda,Beverages,23,3.0,69.0,23.0
2026-07-15,R229726,Cereal,Breakfast,5,4.5,22.5,10.0
2026-07-15,R581584,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-07-15,R424275,Spices,Pantry,3,3.5,10.5,3.0
2026-07-15,R250522,Chips,Snacks,6,4.0,24.0,15.0
2026-07-15,R620502,Frozen Pizza,Frozen,9,5.5,49.5,27.0
2026-07-15,R327927,Frozen Pizza,Frozen,3,5.5,16.5,9.0
2026-07-15,R969284,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-07-15,R415562,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-07-15,R345130,Soda,Beverages,24,3.0,72.0,24.0
2026-07-15,R374493,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-07-15,R906106,Cereal,Breakfast,4,4.5,18.0,8.0
2026-07-15,R489302,Cereal,Breakfast,8,4.5,36.0,16.0
2026-07-15,R398430,Pasta,Dry Goods,7,1.5,10.5,5.6
2026-07-15,R587168,Bread,Bakery,7,2.5,17.5,7.0
2026-07-15,R736859,Soda,Beverages,6,3.0,18.0,6.0
2026-07-15,R104716,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-07-15,R256713,Chips,Snacks,2,4.0,8.0,5.0
2026-07-15,R471714,Bread,Bakery,15,2.5,37.5,15.0
2026-07-15,R244201,Spices,Pantry,6,3.5,21.0,6.0
2026-07-15,R211025,Milk,Dairy,14,1.8,25.2,16.8
2026-07-15,R593394,Bread,Bakery,18,2.5,45.0,18.0
2026-07-15,R337488,Spices,Pantry,6,3.5,21.0,6.0
2026-07-15,R160421,Chips,Snacks,4,4.0,16.0,10.0
2026-07-15,R757836,Chips,Snacks,3,4.0,12.0,7.5
2026-07-15,R116792,Bread,Bakery,29,2.5,72.5,29.0
2026-07-15,R261950,Cereal,Breakfast,7,4.5,31.5,14.0
2026-07-15,R168285,Chips,Snacks,4,4.0,16.0,10.0
2026-07-15,R270509,Milk,Dairy,12,1.8,21.6,14.4
2026-07-15,R398462,Chips,Snacks,2,4.0,8.0,5.0
2026-07-16,R854222,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-07-16,R700924,Milk,Dairy,13,1.8,23.4,15.6
2026-07-16,R217034,Milk,Dairy,19,1.8,34.2,22.8
2026-07-16,R762190,Pasta,Dry Goods,4,1.5,6.0,3.2
2026-07-16,R782370,Chips,Snacks,5,4.0,20.0,12.5
2026-07-16,R744895,Spices,Pantry,5,3.5,17.5,5.0
2026-07-16,R855180,Spices,Pantry,4,3.5,14.0,4.0
2026-07-16,R486655,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-07-16,R512393,Cooking Oil,Pantry,3,6.0,18.0,13.5
2026-07-16,R905186,Milk,Dairy,23,1.8,41.4,27.6
2026-07-16,R930894,Soda,Beverages,5,3.0,15.0,5.0
2026-07-16,R478147,Chips,Snacks,8,4.0,32.0,20.0
2026-07-16,R219924,Cooking Oil,Pantry,6,6.0,36.0,27.0
2026-07-16,R474235,Bread,Bakery,19,2.5,47.5,19.0
2026-07-16,R754413,Soda,Beverages,21,3.0,63.0,21.0
2026-07-16,R794536,Milk,Dairy,28,1.8,50.4,33.6
2026-07-16,R551515,Milk,Dairy,25,1.8,45.0,30.0
2026-07-16,R218997,Soda,Beverages,17,3.0,51.0,17.0
2026-07-16,R190406,Milk,Dairy,20,1.8,36.0,24.0
2026-07-16,R272175,Chips,Snacks,4,4.0,16.0,10.0
2026-07-16,R852318,Chips,Snacks,5,4.0,20.0,12.5
2026-07-16,R627220,Milk,Dairy,18,1.8,32.4,21.6
2026-07-16,R484874,Cooking Oil,Pantry,10,6.0,60.0,45.0
2026-07-16,R226942,Milk,Dairy,26,1.8,46.8,31.2
2026-07-16,R254507,Cereal,Breakfast,5,4.5,22.5,10.0
2026-07-16,R484671,Pasta,Dry Goods,3,1.5,4.5,2.4
2026-07-16,R751242,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-07-16,R527338,Soda,Beverages,20,3.0,60.0,20.0
2026-07-16,R510847,Frozen Pizza,Frozen,3,5.5,16.5,9.0
2026-07-16,R474324,Bread,Bakery,11,2.5,27.5,11.0
2026-07-16,R639098,Bread,Bakery,6,2.5,15.0,6.0
2026-07-16,R420438,Cereal,Breakfast,9,4.5,40.5,18.0
2026-07-16,R242673,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-07-16,R442157,Frozen Pizza,Frozen,8,5.5,44.0,24.0
2026-07-16,R836841,Chips,Snacks,4,4.0,16.0,10.0
2026-07-16,R641097,Bread,Bakery,11,2.5,27.5,11.0
2026-07-16,R797663,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-07-16,R120393,Frozen Pizza,Frozen,6,5.5,33.0,18.0
2026-07-16,R385743,Spices,Pantry,9,3.5,31.5,9.0
2026-07-16,R418355,Chips,Snacks,6,4.0,24.0,15.0
2026-07-16,R971113,Milk,Dairy,19,1.8,34.2,22.8
2026-07-16,R884107,Cooking Oil,Pantry,10,6.0,60.0,45.0
2026-07-16,R982052,Bread,Bakery,6,2.5,15.0,6.0
2026-07-16,R857499,Pasta,Dry Goods,3,1.5,4.5,2.4
2026-07-16,R173225,Spices,Pantry,4,3.5,14.0,4.0
2026-07-16,R207299,Bread,Bakery,19,2.5,47.5,19.0
2026-07-16,R179968,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-07-16,R853916,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-07-16,R534198,Chips,Snacks,10,4.0,40.0,25.0
2026-07-16,R375685,Bread,Bakery,28,2.5,70.0,28.0
2026-07-16,R159566,Soda,Beverages,26,3.0,78.0,26.0
2026-07-16,R698796,Milk,Dairy,28,1.8,50.4,33.6
2026-07-16,R535845,Bread,Bakery,5,2.5,12.5,5.0
2026-07-16,R883712,Spices,Pantry,7,3.5,24.5,7.0
2026-07-16,R923011,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-07-16,R162399,Chips,Snacks,6,4.0,24.0,15.0
2026-07-16,R555018,Cereal,Breakfast,3,4.5,13.5,6.0
2026-07-16,R217370,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-07-16,R712369,Cooking Oil,Pantry,10,6.0,60.0,45.0
2026-07-16,R386841,Cooking Oil,Pantry,9,6.0,54.0,40.5
2026-07-16,R427875,Chips,Snacks,3,4.0,12.0,7.5
2026-07-16,R792328,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-07-16,R679429,Soda,Beverages,11,3.0,33.0,11.0
2026-07-16,R889475,Frozen Pizza,Frozen,4,5.5,22.0,12.0
2026-07-16,R284537,Milk,Dairy,11,1.8,19.8,13.2
2026-07-16,R139625,Spices,Pantry,3,3.5,10.5,3.0
2026-07-16,R744098,Cereal,Breakfast,8,4.5,36.0,16.0
2026-07-16,R598218,Spices,Pantry,6,3.5,21.0,6.0
2026-07-16,R870488,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-07-16,R781142,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-07-16,R578867,Pasta,Dry Goods,7,1.5,10.5,5.6
2026-07-16,R480448,Chips,Snacks,2,4.0,8.0,5.0
2026-07-16,R908231,Spices,Pantry,8,3.5,28.0,8.0
2026-07-16,R823474,Soda,Beverages,7,3.0,21.0,7.0
2026-07-16,R605739,Bread,Bakery,13,2.5,32.5,13.0
2026-07-16,R549728,Pasta,Dry Goods,3,1.5,4.5,2.4
2026-07-16,R529051,Pasta,Dry Goods,4,1.5,6.0,3.2
2026-07-16,R244262,Chips,Snacks,5,4.0,20.0,12.5
2026-07-16,R269056,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-07-16,R225512,Pasta,Dry Goods,4,1.5,6.0,3.2
2026-07-16,R648529,Bread,Bakery,15,2.5,37.5,15.0
2026-07-16,R302943,Cereal,Breakfast,10,4.5,45.0,20.0
2026-07-16,R234270,Bread,Bakery,21,2.5,52.5,21.0
2026-07-16,R203676,Cereal,Breakfast,2,4.5,9.0,4.0
2026-07-16,R477971,Frozen Pizza,Frozen,7,5.5,38.5,21.0
2026-07-16,R480876,Bread,Bakery,7,2.5,17.5,7.0
2026-07-16,R634846,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-07-16,R216695,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-07-16,R417912,Spices,Pantry,5,3.5,17.5,5.0
2026-07-16,R788954,Cooking Oil,Pantry,8,6.0,48.0,36.0
2026-07-16,R615969,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-07-16,R817381,Cereal,Breakfast,8,4.5,36.0,16.0
2026-07-17,R228733,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-07-17,R212520,Pasta,Dry Goods,4,1.5,6.0,3.2
2026-07-17,R450746,Spices,Pantry,3,3.5,10.5,3.0
2026-07-17,R835012,Cooking Oil,Pantry,9,6.0,54.0,40.5
2026-07-17,R930068,Spices,Pantry,4,3.5,14.0,4.0
2026-07-17,R681384,Bread,Bakery,5,2.5,12.5,5.0
2026-07-17,R571954,Cereal,Breakfast,10,4.5,45.0,20.0
2026-07-17,R363812,Soda,Beverages,17,3.0,51.0,17.0
2026-07-17,R886252,Milk,Dairy,24,1.8,43.2,28.8
2026-07-17,R707005,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-07-17,R325491,Pasta,Dry Goods,6,1.5,9.0,4.8
2026-07-17,R574446,Cereal,Breakfast,4,4.5,18.0,8.0
2026-07-17,R258316,Milk,Dairy,29,1.8,52.2,34.8
2026-07-17,R595799,Milk,Dairy,12,1.8,21.6,14.4
2026-07-17,R491242,Milk,Dairy,14,1.8,25.2,16.8
2026-07-17,R985721,Spices,Pantry,3,3.5,10.5,3.0
2026-07-17,R249134,Spices,Pantry,5,3.5,17.5,5.0
2026-07-17,R708025,Soda,Beverages,19,3.0,57.0,19.0
2026-07-17,R713825,Cooking Oil,Pantry,7,6.0,42.0,31.5
2026-07-17,R525246,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-07-17,R278060,Cereal,Breakfast,3,4.5,13.5,6.0
2026-07-17,R448433,Milk,Dairy,27,1.8,48.6,32.4
2026-07-17,R145660,Cereal,Breakfast,3,4.5,13.5,6.0
2026-07-17,R205884,Cooking Oil,Pantry,7,6.0,42.0,31.5
2026-07-17,R564473,Milk,Dairy,24,1.8,43.2,28.8
2026-07-17,R825265,Cereal,Breakfast,8,4.5,36.0,16.0
2026-07-17,R521659,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-07-17,R893299,Pasta,Dry Goods,3,1.5,4.5,2.4
2026-07-17,R537628,Milk,Dairy,23,1.8,41.4,27.6
2026-07-17,R140567,Milk,Dairy,14,1.8,25.2,16.8
2026-07-17,R435218,Bread,Bakery,14,2.5,35.0,14.0
2026-07-17,R929306,Cereal,Breakfast,10,4.5,45.0,20.0
2026-07-17,R563332,Milk,Dairy,15,1.8,27.0,18.0
2026-07-17,R775768,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-07-17,R854555,Cereal,Breakfast,9,4.5,40.5,18.0
2026-07-17,R242328,Milk,Dairy,15,1.8,27.0,18.0
2026-07-17,R773299,Cooking Oil,Pantry,5,6.0,30.0,22.5
2026-07-17,R397898,Soda,Beverages,18,3.0,54.0,18.0
2026-07-17,R918580,Soda,Beverages,18,3.0,54.0,18.0
2026-07-17,R291669,Spices,Pantry,4,3.5,14.0,4.0
2026-07-17,R412637,Cereal,Breakfast,8,4.5,36.0,16.0
2026-07-17,R723839,Bread,Bakery,6,2.5,15.0,6.0
2026-07-17,R207750,Milk,Dairy,13,1.8,23.4,15.6
2026-07-17,R283529,Pasta,Dry Goods,8,1.5,12.0,6.4
2026-07-17,R845710,Frozen Pizza,Frozen,8,5.5,44.0,24.0
2026-07-17,R103095,Chips,Snacks,4,4.0,16.0,10.0
2026-07-17,R118344,Milk,Dairy,23,1.8,41.4,27.6
2026-07-17,R148110,Milk,Dairy,23,1.8,41.4,27.6
2026-07-17,R444974,Spices,Pantry,6,3.5,21.0,6.0
2026-07-17,R613405,Spices,Pantry,8,3.5,28.0,8.0
2026-07-17,R711449,Cereal,Breakfast,7,4.5,31.5,14.0
2026-07-17,R931116,Soda,Beverages,24,3.0,72.0,24.0
2026-07-17,R621345,Cereal,Breakfast,8,4.5,36.0,16.0
2026-07-17,R885180,Milk,Dairy,13,1.8,23.4,15.6
2026-07-17,R298589,Spices,Pantry,8,3.5,28.0,8.0
2026-07-17,R555834,Spices,Pantry,9,3.5,31.5,9.0
2026-07-17,R447173,Cooking Oil,Pantry,6,6.0,36.0,27.0
2026-07-17,R922449,Pasta,Dry Goods,6,1.5,9.0,4.8
2026-07-17,R228626,Spices,Pantry,6,3.5,21.0,6.0
2026-07-17,R464531,Soda,Beverages,27,3.0,81.0,27.0
2026-07-17,R581991,Milk,Dairy,26,1.8,46.8,31.2
2026-07-17,R606358,Chips,Snacks,2,4.0,8.0,5.0
2026-07-17,R686988,Milk,Dairy,20,1.8,36.0,24.0
2026-07-17,R468223,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-07-17,R314859,Cereal,Breakfast,5,4.5,22.5,10.0
2026-07-17,R630066,Bread,Bakery,24,2.5,60.0,24.0
2026-07-17,R295162,Bread,Bakery,5,2.5,12.5,5.0
2026-07-17,R136412,Cereal,Breakfast,7,4.5,31.5,14.0
2026-07-17,R139723,Milk,Dairy,22,1.8,39.6,26.4
2026-07-17,R439271,Spices,Pantry,2,3.5,7.0,2.0
2026-07-17,R811526,Frozen Pizza,Frozen,10,5.5,55.0,30.0
2026-07-17,R754161,Spices,Pantry,7,3.5,24.5,7.0
2026-07-17,R947593,Cereal,Breakfast,5,4.5,22.5,10.0
