RESTAURANT SALES REPORT,,,,,,,,,
La Bella Cucina,,,,,,,,,
Q1-Q2 2026,,,,,,,,,
,,,,,,,,,
Date,Order ID,Item Name,Category,Qty,Price,Amount,Cost,Waiter,Table
2026/06/05,ORD-72180,Chicken Wings,Appetizers,2,10,20.00,8,NA,T2
06/05/2026,ORD-12623,French Fries,Sides,1,5,5,1.50,John,T5
"Jun 05, 2026",ORD-25925,Caesar Salad,Salads,1,12,12,"4,00",,t3
06/05/26,ORD-33225,Caesar Salad,Salads,2,12,24,NA,sarah,t3
05.06.2026,ORD-81655,French Fries,Sides,3,5,15.00,4.5,john,t3
05/06/26,ORD-41579,Soda,Drinks,1,3,3.00,$0.50,John,T5
"Jun 05, 2026",ORD-30291,Bruschetta,Appetizers,3,7,"21,00",7.5,,NONE
05/06/2026,ORD-76287,Beef Burger,Burgers,3,14,42,18,none,t3
06/05/2026,ORD-37470,Pepperoni Pizza,Pizza,1,18,18.00,6.00,sarah,T1
05.06.2026,ORD-49513,Coffee,Drinks,2,4,8,2.00,MARY,
05/06/26,ORD-28097,Soda,Drinks,3,3,9.00 USD,"1,50",sarah,T1
06/05/26,ORD-63755,CHICKEN WINGS,Appetizers,1,10,10.00,4,sarah,
05/06/2026,ORD-61770,Soda,Drinks,1,3,3,0.5,John,t3
05/06/26,ORD-55829,Caesar Salad,Salads,3,12,36,12,sarah,
05-06-2026,ORD-48822,French Fries,Sides,2,5,10,3.0,,T2
2026-06-05,ORD-57604,Tiramisu,Desserts,2,8,16,6,Sarah,-
05/06/2026,ORD-75737,Coffee,Drinks,1,4,4,1,sarah,T1
-,ORD-49598,Caesar Salad,Salads,3,12,36,12,john,T1
n/a,ORD-71828,chicken wings,Appetizers,3,10,30,12,MARY,t3
06/05/2026,ORD-68424,Bruschetta,Appetizers,1,7,7,2.5,john,t3
05-06-2026,ORD-47189,Margherita Pizza,Pizza,2,15,--,€10.00,,T1
05.06.2026,ORD-14210,French Fries,Sides,3,5,15.00,4.50 TRY,MARY,T2
05 Jun 2026,ORD-12076,Tiramisu,Desserts,2,8,16,6,N/A,t3
05 Jun 2026,ORD-91672,Bruschetta,Appetizers,1,7,7.00,2.50,NULL,T5
05-06-2026,ORD-98809,Bruschetta,Appetizers,2,7,14,5.0,Sarah,
06/05/2026,ORD-66414,French  Fries,Sides,1,5,$5.00,1.5,-,
06/05/26,ORD-46807,Beef Burger ,Burgers,3,14,42,18,,t3
2026/06/05,ORD-21282,Margherita Pizza,Pizza,1,15,15.00,5,,T5
2026-06-05,ORD-47274,Soda,Drinks,3,3,9,1.5,Sarah,T2
06/05/26,ORD-90631,Caesar Salad,Salads,1,12,12,£4.00,MARY,T1
05/06/2026,ORD-35482,  Margherita Pizza  ,Pizza,3,15,45,15.0%,Sarah,T1
05/06/2026,ORD-20806,Pepperoni Pizza,Pizza,1,18,"18,00",6,sarah,T1
"Jun 05, 2026",ORD-34998,Bruschetta,Appetizers,2,7,"14,00",5.0%,null,T5
2026/06/05,ORD-50538,Soda,Drinks,1,3,3,0.5,John,T2
05 Jun 2026,ORD-92726,Soda ,Drinks,1,3,3,0.5,john,T1
05/06/2026,ORD-38773,French Fries,Sides,3,5,15,4.5,Sarah,T1
2026/06/06,ORD-11740,Coffee,Drinks,1,4,-,"1,00",n/a,
06/06/2026,ORD-64308,Tiramisu,Desserts,2,8,16,6,,T1
06/06/26,ORD-85992,Pepperoni Pizza,Pizza,2,18,36.00,12.00,john,T2
2026/06/06,ORD-46226,French Fries,Sides,3,5,15,4.5,John,T5
2026/06/06,ORD-22025,Tiramisu,Desserts,2,8,16,6,John,t3
2026/06/06,ORD-67501,Bruschetta,Appetizers,2,7,14.0%,5.0,null,T5
06/06/26,ORD-24008,Coffee,Drinks,2,4,8.00,2,john,
06/06/26,ORD-74279,Beef Burger,Burgers,3,14,42,18,Sarah,
06/06/26,ORD-43273,Margherita Pizza,Pizza,3,15,45,15,,
06-06-2026,ORD-68521,Chicken  Wings,Appetizers,3,10,30,12,John,T1
2026/06/06,ORD-84369,Coffee,Drinks,1,4,4,1,MARY,T1
06 Jun 2026,ORD-15291,Margherita Pizza,Pizza,3,15,45,15,Sarah,T5
2026-06-06,ORD-31155,Pepperoni Pizza,Pizza,3,18,54.0%,18,john,
06/06/26,ORD-82302,Coffee,Drinks,2,4,8.00,2,none,
06 Jun 2026,ORD-73834,Beef Burger ,Burgers,2,14,28,12,John,T2
06.06.2026,ORD-91371,Pepperoni Pizza,Pizza,3,18,54,18,,T5
06/06/2026,ORD-29060,Bruschetta,Appetizers,2,7,14.00,5.0,john,t3
06 Jun 2026,ORD-48601,Tiramisu,Desserts,3,8,₺24.00,9,n/a,
06/06/2026,ORD-86142,Caesar Salad,Salads,1,12,12,4.0%,sarah,none
06/06/26,ORD-88089,Soda,Drinks,2,3,6,1.0,John,
06/06/26,ORD-74492,Pepperoni Pizza,Pizza,2,18,36,12,John,
06/06/26,ORD-12938,Soda,Drinks,3,3,9,1.5,Sarah,
06.06.2026,ORD-65529,Tiramisu,Desserts,1,8,8.00 USD,3,sarah,NULL
06-06-2026,ORD-17883,Caesar Salad,Salads,1,12,"12,00",4.0%,,
06/06/2026,ORD-95308,French Fries,Sides,1,5,5.00,"1,50",john,
"Jun 06, 2026",ORD-23877,  Chicken Wings  ,Appetizers,1,10,10.00,4,MARY,T2
06 Jun 2026,ORD-22388,French Fries,Sides,2,5,10,3.00,John,T1
--,ORD-80845,Tiramisu,Desserts,2,8,--,$6.00,MARY,N/A
06/06/26,ORD-38451,Pepperoni Pizza,Pizza,1,18,18,6,john,
06/06/2026,ORD-94324,Tiramisu,Desserts,2,8,16,£6.00,MARY,N/A
06.06.2026,ORD-87622,French Fries,Sides,3,5,15,4.50,John,T5
06/06/26,ORD-36970,Coffee,Drinks,2,4,8,2,John,n/a
06.06.2026,ORD-82241,Caesar Salad,Salads,2,12,24.0%,8,MARY,
2026-06-06,ORD-60130,Beef Burger,Burgers,2,14,28,12.00,,t3
06/06/2026,ORD-52998,Caesar Salad,Salads,1,12,12,4,MARY,
06/06/2026,ORD-92321,Caesar Salad,Salads,2,12,24,8,n/a,
2026/06/06,ORD-99821,Chicken Wings,Appetizers,3,10,₺30.00,12,John,t3
,ORD-12179,Beef Burger,Burgers,2,14,28,12,Sarah,T5
06/06/2026,ORD-76638,Chicken Wings,Appetizers,3,10,30,"12,00",,T5
"Jun 06, 2026",ORD-46487,  French Fries  ,Sides,2,5,"10,00",3.0%,John,T1
06/06/2026,ORD-77740,Pepperoni Pizza,Pizza,3,18,-,18,John,-
06/06/26,ORD-80863,Chicken Wings,Appetizers,3,10,30,12,MARY,T5
06/06/2026,ORD-60276,Coffee,Drinks,3,4,12,3,MARY,T2
06/06/2026,ORD-83167,Caesar Salad,Salads,1,12,12,4,John,--
06.06.2026,ORD-88723,Bruschetta,Appetizers,1,7,7,2.5,null,T5
06/06/26,ORD-18673,Pepperoni Pizza ,Pizza,3,18,54,n/a,Sarah,t3
06/06/2026,ORD-53609,Tiramisu,Desserts,3,8,24.00,9.00,NULL,T5
06/06/2026,ORD-54030,Coffee,Drinks,1,4,4,1,Sarah,
06/06/2026,ORD-18058,Pepperoni Pizza,Pizza,2,18,36.00,12,,T1
,ORD-83801,Pepperoni Pizza,Pizza,2,18,36,12,MARY,T2
06.06.2026,ORD-45466,Tiramisu,Desserts,3,8,24,9,Sarah,
NONE,ORD-84742,Soda,Drinks,1,3,3.00,$0.50,nan,T5
2026/06/06,ORD-46005,Pepperoni Pizza,Pizza,1,18,18.00,6,MARY,T2
06 Jun 2026,ORD-44802,Margherita Pizza,Pizza,2,15,30,10,nan,T1
06.06.2026,ORD-44513,Chicken Wings,Appetizers,1,10,10,"4,00",Sarah,
06/06/26,ORD-21915,Chicken Wings,Appetizers,1,10,10,4.0%,MARY,t3
"Jun 06, 2026",ORD-62287,Bruschetta,Appetizers,1,7,7,2.5,,t3
"Jun 06, 2026",ORD-26120,Soda,Drinks,1,3,3,0.50,sarah,T1
"Jun 06, 2026",ORD-26629,Coffee,Drinks,2,4,8,2,sarah,t3
06/06/2026,ORD-59076,Pepperoni Pizza,Pizza,2,18,36,12,john,NULL
06/06/2026,ORD-81033,Soda,Drinks,3,3,9,1.5,null,T1
2026/06/06,ORD-89606,French Fries,Sides,1,5,5,"1,50",John,n/a
--,ORD-60781,  Soda  ,Drinks,3,3,9,1.5,john,n/a
06/06/26,ORD-53279,Bruschetta,Appetizers,1,7,$7.00,2.50,sarah,T2
06/06/2026,ORD-80693,Caesar Salad,Salads,3,12,36.00,"12,00",MARY,T5
06/06/2026,ORD-11412,Chicken Wings,Appetizers,1,10,10,€4.00,sarah,
2026-06-06,ORD-20337,chicken wings,Appetizers,3,10,30,12,John,T1
06/06/2026,ORD-35088,Bruschetta,Appetizers,3,7,21.0%,"7,50",john,n/a
2026/06/06,ORD-24189,margherita pizza,Pizza,1,15,15,€5.00,john,T1
2026-06-06,ORD-88488,Pepperoni Pizza,Pizza,3,18,54,£18.00,n/a,T5
06/06/26,ORD-43921,French Fries,Sides,3,5,15,4.5,MARY,
06/06/2026,ORD-33933,Pepperoni Pizza,Pizza,3,18,54,18.0%,,T5
06/06/2026,ORD-17317,Soda,Drinks,1,3,3,0.5%,john,T2
06/06/2026,ORD-83367,Margherita Pizza,Pizza,1,15,15,5,sarah,T5
2026/06/06,ORD-64211,Margherita Pizza,Pizza,3,15,45,15,John,t3
null,ORD-24706,Margherita Pizza,Pizza,3,15,45,15,John,T2
2026-06-06,ORD-74747,Pepperoni Pizza,Pizza,3,18,54.00,"18,00",John,
06/06/26,ORD-33695,Chicken Wings,Appetizers,2,10,$20.00,8,MARY,T2
06/06/26,ORD-59355,French Fries,Sides,2,5,10,"3,00",MARY,
07/06/26,ORD-81582,Tiramisu,Desserts,1,8,8.00 EUR,€3.00,john,T2
07/06/26,ORD-30867,Margherita Pizza,Pizza,2,15,30,10,,T2
"Jun 07, 2026",ORD-19444,Margherita Pizza,Pizza,1,15,NONE,5,,T5
"Jun 07, 2026",ORD-59533,Tiramisu ,Desserts,2,8,16,£6.00,,T1
07 Jun 2026,ORD-65478,Beef Burger,Burgers,3,14,42,18.00,,
07-06-2026,ORD-67096,Tiramisu,Desserts,3,8,24,9,,T5
2026-06-07,ORD-53849,Bruschetta,Appetizers,1,7,7,2.5,Sarah,-
2026/06/07,ORD-21980,French  Fries,Sides,1,5,5,1.50 TRY,sarah,
2026-06-07,ORD-44500,Coffee,Drinks,2,4,"8,00",2.00,Sarah,T1
2026/06/07,ORD-95516,Margherita Pizza,Pizza,2,15,₺30.00,none,NA,T5
07 Jun 2026,ORD-81287,Margherita Pizza,Pizza,2,15,30,10.00 TRY,Sarah,T5
07-06-2026,ORD-82308,French Fries,Sides,2,5,10,3.00,john,T1
"Jun 07, 2026",ORD-79197,Caesar Salad,Salads,3,12,36,12,John,
06/07/2026,ORD-33410,  Caesar Salad  ,Salads,2,12,24.00,8,,N/A
"Jun 07, 2026",ORD-74577,Margherita Pizza,Pizza,3,15,45,15,,NA
07 Jun 2026,ORD-37712,Beef Burger,Burgers,1,14,14,6.00,John,
07/06/26,ORD-16541,french fries,Sides,3,5,15,4.5,-,T2
"Jun 07, 2026",ORD-93203,Beef Burger,Burgers,1,14,14,"6,00",Sarah,N/A
07-06-2026,ORD-71877,Tiramisu,Desserts,3,8,24,9,n/a,t3
2026/06/07,ORD-95133,French Fries,Sides,2,5,10.0%,3.00,john,T5
2026-06-07,ORD-64807,Caesar Salad,Salads,1,12,12,4.0%,Sarah,T5
07-06-2026,ORD-62333,Soda,Drinks,3,3,9,1.5,Sarah,NA
07.06.2026,ORD-65580,BEEF BURGER,Burgers,2,14,"28,00",12.0%,Sarah,T5
"Jun 07, 2026",ORD-64071,Caesar Salad,Salads,1,12,12.00,4,john,n/a
2026/06/07,ORD-32724,French Fries,Sides,1,5,5,₺1.50,NONE,n/a
06/07/2026,ORD-26762,Beef Burger,Burgers,2,14,null,12,John,T1
07 Jun 2026,ORD-89344,Pepperoni Pizza,Pizza,3,18,54,18.0%,john,T1
07-06-2026,ORD-19299,Coffee,Drinks,3,4,"12,00",€3.00,sarah,
2026/06/07,ORD-79696,French Fries,Sides,1,5,5.00,1.5,NULL,
07/06/26,ORD-36410,Bruschetta,Appetizers,3,7,21,₺7.50,Sarah,T2
,ORD-41219,Beef Burger,Burgers,3,14,"42,00",18,john,NONE
06/07/26,ORD-77247,Margherita Pizza,Pizza,2,15,30,10.00,,T2
07.06.2026,ORD-51347,Caesar Salad,Salads,1,12,12,4,MARY,--
2026/06/07,ORD-47149,  Margherita Pizza  ,Pizza,2,15,30,10,sarah,T2
07/06/26,ORD-67360,Bruschetta,Appetizers,2,7,14,-,sarah,
07/06/26,ORD-44552,Beef Burger,Burgers,1,14,14.00,6,sarah,t3
07.06.2026,ORD-46863,Tiramisu,Desserts,3,8,24,9,Sarah,
07/06/26,ORD-48279,Margherita Pizza,Pizza,3,15,45.00,15,-,t3
"Jun 07, 2026",ORD-43129,Soda,Drinks,3,3,9,1.5,,
07.06.2026,ORD-88152,Chicken Wings,Appetizers,1,10,10,4,john,t3
06/07/2026,ORD-82763,Chicken Wings,Appetizers,3,10,30,12,John,T5
07/06/26,ORD-86366,French Fries,Sides,3,5,15,4.5,sarah,T2
07.06.2026,ORD-39195,Soda,Drinks,3,3,9,--,none,T2
07/06/26,ORD-80188,Soda,Drinks,1,3,3,0.5,John,T5
2026/06/08,ORD-76322,French Fries,Sides,1,5,5,1.5,john,t3
06/08/26,ORD-92650,French Fries,Sides,3,5,15,4.5,nan,
08.06.2026,ORD-31679,Coffee,Drinks,3,4,12,null,MARY,T5
"Jun 08, 2026",ORD-51104,french fries,Sides,1,5,5,1.5,john,T5
2026/06/08,ORD-62737,Caesar Salad,Salads,1,12,12.00,4,Sarah,T1
06/08/2026,ORD-48258,French Fries,Sides,3,5,15.00,4.5,MARY,
08/06/26,ORD-80629,Bruschetta,Appetizers,3,7,21,N/A,,T1
08-06-2026,ORD-43586,Beef Burger,Burgers,2,14,28,€12.00,,t3
08/06/26,ORD-56756,Tiramisu,Desserts,2,8,16,6,,T2
08.06.2026,ORD-13528,Coffee,Drinks,2,4,"8,00",2,NULL,N/A
2026-06-08,ORD-10012,french fries,Sides,3,5,15.00,4.50,--,T1
08/06/2026,ORD-95899,Beef Burger,Burgers,1,14,14,6,sarah,T2
"Jun 08, 2026",ORD-98908,French Fries,Sides,3,5,15,4.5,MARY,t3
08/06/26,ORD-58561,Bruschetta,Appetizers,2,7,14,5.0,N/A,T5
08 Jun 2026,ORD-22525,Caesar Salad,Salads,3,12,36,12.00,john,T2
08 Jun 2026,ORD-97776,Chicken Wings,Appetizers,2,10,20.00,8,John,T2
-,ORD-96016,French Fries,Sides,3,5,"15,00",4.5,John,
08/06/2026,ORD-12668,Chicken Wings,Appetizers,2,10,$20.00,8,MARY,t3
2026-06-08,ORD-11194,pepperoni pizza,Pizza,3,18,54,18,,T1
06/08/2026,ORD-60606,Soda,Drinks,3,3,9.00,1.50,--,
08.06.2026,ORD-97624,Caesar Salad,Salads,1,12,12,4,john,
06/08/26,ORD-45352,Soda,Drinks,2,3,6,1.0%,John,T2
08 Jun 2026,ORD-33430,Beef Burger,Burgers,1,14,14.0%,6,,T5
"Jun 08, 2026",ORD-97979,Tiramisu,Desserts,2,8,16.00,6.00,MARY,t3
08-06-2026,ORD-73754,  Coffee  ,Drinks,3,4,12.00,,Sarah,
06/08/26,ORD-90106,Beef Burger,Burgers,3,14,null,18,John,
06/08/2026,ORD-32822,Pepperoni Pizza,Pizza,1,18,"18,00",6,MARY,t3
"Jun 08, 2026",ORD-17455,Chicken  Wings,Appetizers,3,10,30,12,MARY,t3
06/08/26,ORD-41650,Chicken Wings,Appetizers,3,10,30.00,12,John,T2
08/06/26,ORD-22273,French Fries,Sides,3,5,15,4.50,john,
nan,ORD-55227,Coffee,Drinks,1,4,4,1,john,T5
08 Jun 2026,ORD-57176,Margherita Pizza,Pizza,1,15,15,5,john,
06/08/26,ORD-52372,FRENCH FRIES,Sides,2,5,10.00 TRY,3.0,sarah,T1
08/06/2026,ORD-92464,MARGHERITA PIZZA,Pizza,1,15,15.00,5,John,t3
06/08/2026,ORD-62254,Tiramisu,Desserts,1,8,8,3.00,MARY,
08/06/2026,ORD-89818,French Fries,Sides,2,5,10.00,3.0,,t3
08/06/26,ORD-22395,Coffee,Drinks,1,4,4,1,John,T1
06/08/26,ORD-96047,tiramisu,Desserts,3,8,24,9,john,nan
"Jun 08, 2026",ORD-71701,Tiramisu,Desserts,3,8,"24,00",9,Sarah,T1
06/08/2026,ORD-19647,Pepperoni Pizza,Pizza,3,18,54.00,"18,00",john,
08 Jun 2026,ORD-20562,Chicken Wings,Appetizers,2,10,20,8,sarah,T2
2026-06-08,ORD-41459,Chicken Wings,Appetizers,2,10,20,8.0%,John,T2
N/A,ORD-22688,Beef Burger,Burgers,3,14,42.0%,nan,John,T5
2026/06/09,ORD-77502,Caesar Salad,Salads,3,12,36,12,John,-
09.06.2026,ORD-31409,Caesar Salad,Salads,2,12,24.00,8.00,John,T5
09-06-2026,ORD-28268,Chicken Wings,Appetizers,2,10,20,8,,t3
09 Jun 2026,ORD-37799,Soda,Drinks,3,3,9,1.5,john,
09.06.2026,ORD-66404,French Fries,Sides,1,5,NA,1.5,,T2
09/06/26,ORD-45525,Margherita  Pizza,Pizza,3,15,45,15,,T2
2026/06/09,ORD-92142,Coffee,Drinks,3,4,12,3.00,,T5
06/09/2026,ORD-58336,Caesar Salad,Salads,3,12,36.00,12,sarah,t3
09.06.2026,ORD-21004,Soda,Drinks,1,3,3,0.5,John,NONE
06/09/2026,ORD-95522,Caesar Salad,Salads,3,12,36.00,12,Sarah,T1
"Jun 09, 2026",ORD-24361,Tiramisu,Desserts,1,8,8,3.00,Sarah,T5
09/06/2026,ORD-59325,Pepperoni Pizza,Pizza,2,18,36.0%,12,sarah,T2
2026-06-09,ORD-77183,Tiramisu ,Desserts,3,8,24,9,john,NA
06/09/26,ORD-33292,Pepperoni Pizza,Pizza,2,18,36,12.00,john,T2
2026/06/09,ORD-20347,Chicken Wings ,Appetizers,1,10,10,4,Sarah,t3
10 Jun 2026,ORD-91348,Pepperoni Pizza,Pizza,2,18,36,12,MARY,NONE
10.06.2026,ORD-13909,Bruschetta,Appetizers,1,7,7.00,2.5,,T1
06/10/2026,ORD-82879,Bruschetta,Appetizers,3,7,21,7.50,Sarah,NULL
06/10/2026,ORD-63582,Beef Burger,Burgers,2,14,28.0%,12,John,T1
2026-06-10,ORD-15611,Caesar Salad,Salads,3,12,36.0%,12,,t3
2026-06-10,ORD-31611,Coffee,Drinks,3,4,12,none,none,N/A
10 Jun 2026,ORD-70587,Bruschetta,Appetizers,2,7,14,5.00,john,none
06/10/2026,ORD-57119,Coffee,Drinks,3,4,12,3.00 EUR,john,T5
10/06/2026,ORD-44713,Caesar Salad,Salads,2,12,24,8,MARY,T2
10.06.2026,ORD-87813,Soda ,Drinks,2,3,6,1.00,--,NA
10-06-2026,ORD-87483,Beef Burger,Burgers,3,14,42,18.00,John,T5
2026/06/10,ORD-84311,Chicken Wings,Appetizers,2,10,20.00,8.00 TRY,John,T5
2026-06-10,ORD-37316,Chicken Wings ,Appetizers,3,10,30,12,john,T2
2026-06-10,ORD-91860,Chicken Wings,Appetizers,1,10,10,4.00 USD,John,T2
2026/06/10,ORD-69279,Tiramisu,Desserts,2,8,16.00,₺6.00,John,T2
2026-06-11,ORD-66467,Tiramisu,Desserts,3,8,24,9.0%,Sarah,t3
11.06.2026,ORD-85045,Coffee,Drinks,2,4,8,2.00,MARY,T2
06/11/26,ORD-72041,Soda,Drinks,1,3,3,0.5,Sarah,T2
11/06/2026,ORD-19458,French Fries,Sides,1,5,5,1.5,,t3
11-06-2026,ORD-30126,French Fries ,Sides,3,5,15.00,4.50,John,null
2026/06/11,ORD-59837,Margherita Pizza,Pizza,3,15,45.00,15.0%,john,T5
11.06.2026,ORD-65305,Chicken Wings,Appetizers,3,10,30.00,12,,T1
06/11/2026,ORD-17044,Soda,Drinks,3,3,9,n/a,john,t3
11.06.2026,ORD-17933,French Fries,Sides,3,5,15.00 USD,4.50,John,T2
null,ORD-80656,  Chicken Wings  ,Appetizers,2,10,20,8,,T1
11/06/2026,ORD-71077,Coffee,Drinks,2,4,8,2,MARY,
11-06-2026,ORD-22029,Coffee,Drinks,1,4,4,1,--,t3
11/06/26,ORD-43388,Chicken Wings,Appetizers,2,10,20,8,Sarah,t3
n/a,ORD-77765,FRENCH FRIES,Sides,3,5,15.00,4.5,NULL,T5
06/11/2026,ORD-33479,Pepperoni  Pizza,Pizza,2,18,36,12,MARY,N/A
11/06/26,ORD-66267,coffee,Drinks,1,4,NA,1,,
11 Jun 2026,ORD-88976,Tiramisu,Desserts,2,8,16,"6,00",MARY,T2
2026-06-11,ORD-66514,Caesar Salad,Salads,2,12,24,8,MARY,t3
11-06-2026,ORD-76709,Caesar Salad,Salads,2,12,24,8.0%,sarah,none
11-06-2026,ORD-21763,Chicken Wings,Appetizers,3,10,30.00,12,MARY,
2026/06/11,ORD-99377,COFFEE,Drinks,2,4,8.00 EUR,"2,00",John,T2
11 Jun 2026,ORD-69818,Beef Burger,Burgers,3,14,42,18,john,T5
12-06-2026,ORD-73370,French Fries,Sides,2,5,NA,3.0,,t3
12-06-2026,ORD-78507,Margherita Pizza,Pizza,3,15,45.0%,15,,none
06/12/2026,ORD-26156,French Fries,Sides,2,5,10,3.0,John,
12.06.2026,ORD-43148,Margherita Pizza,Pizza,3,15,45.00,15,NONE,T5
12/06/26,ORD-32477,Chicken Wings,Appetizers,2,10,20.0%,8,N/A,T5
2026/06/12,ORD-90204,Tiramisu,Desserts,1,8,8.00,3,MARY,T1
12.06.2026,ORD-11040,French Fries,Sides,3,5,15,4.5,Sarah,T5
12.06.2026,ORD-21551,Pepperoni Pizza,Pizza,3,18,54,18.00 TRY,,T5
"Jun 12, 2026",ORD-10345,French Fries,Sides,2,5,10,3.0,MARY,
12 Jun 2026,ORD-42979,Caesar Salad,Salads,2,12,24.0%,8,--,
06/12/2026,ORD-94513,Bruschetta,Appetizers,1,7,7,2.5,john,T5
"Jun 12, 2026",ORD-78115,  Caesar Salad  ,Salads,3,12,36.00,12,John,T2
06/12/26,ORD-72117,Margherita Pizza,Pizza,2,15,30,10,John,t3
12.06.2026,ORD-80066,chicken wings,Appetizers,2,10,20,8,john,T1
2026/06/12,ORD-22622,Tiramisu,Desserts,1,8,8.00,"3,00",,t3
06/12/2026,ORD-44721,Beef Burger,Burgers,2,14,28,12.00 TRY,MARY,
12 Jun 2026,ORD-87172,Margherita Pizza,Pizza,3,15,45.00 USD,15,MARY,t3
2026/06/12,ORD-62781,coffee,Drinks,1,4,4,1,MARY,T5
06/12/26,ORD-42860,Coffee,Drinks,2,4,8.00 EUR,$2.00,sarah,T5
12-06-2026,ORD-75624,Margherita Pizza,Pizza,3,15,$45.00,NULL,MARY,
12/06/2026,ORD-15486,Chicken Wings,Appetizers,3,10,30,12,MARY,t3
12-06-2026,ORD-11613,Soda,Drinks,2,3,6,1.0,MARY,T1
12/06/2026,ORD-25541,Beef Burger,Burgers,1,14,₺14.00,6.00,sarah,T2
null,ORD-84859,Pepperoni Pizza,Pizza,3,18,54,18,sarah,t3
12 Jun 2026,ORD-60070,Coffee,Drinks,3,4,12,3,Sarah,none
12 Jun 2026,ORD-33697,Tiramisu,Desserts,1,8,8,3,sarah,NULL
12/06/26,ORD-16759,French Fries,Sides,1,5,5,1.5%,,t3
"Jun 12, 2026",ORD-35392,Soda,Drinks,3,3,9,1.50 USD,John,t3
12/06/2026,ORD-42752,Bruschetta,Appetizers,2,7,14,NONE,Sarah,t3
2026/06/12,ORD-58664,Caesar Salad,Salads,2,12,24,8.00,,nan
06/12/2026,ORD-77919,French Fries,Sides,3,5,15,4.5,MARY,
12-06-2026,ORD-11589,Bruschetta,Appetizers,1,7,7,NULL,John,T2
2026/06/12,ORD-17668,Soda,Drinks,2,3,"6,00",1.0,NA,
12 Jun 2026,ORD-54050,Caesar Salad,Salads,3,12,NA,12,,t3
12/06/26,ORD-26722,BRUSCHETTA,Appetizers,2,7,14,5.0,john,t3
2026/06/12,ORD-92871,Coffee,Drinks,3,4,12,3,sarah,T5
12/06/2026,ORD-91681,French Fries,Sides,2,5,10,3.00,Sarah,t3
12 Jun 2026,ORD-83552,Chicken Wings,Appetizers,2,10,20,8,,T2
06/12/2026,ORD-14923,Chicken Wings,Appetizers,1,10,10,4.00,,T2
2026/06/12,ORD-17087,Soda,Drinks,2,3,₺6.00,1.00,John,t3
12 Jun 2026,ORD-77496,Margherita Pizza,Pizza,1,15,15,5,Sarah,T2
12/06/26,ORD-93648,Chicken Wings,Appetizers,1,10,10,,,T2
-,ORD-49724,Pepperoni Pizza,Pizza,3,18,54,18,null,t3
12.06.2026,ORD-46940,French Fries,Sides,1,5,5.00,1.5,Sarah,T2
"Jun 12, 2026",ORD-55621,  Chicken Wings  ,Appetizers,2,10,20.00,8,MARY,none
12.06.2026,ORD-85351,Tiramisu,Desserts,1,8,8,3,john,t3
"Jun 12, 2026",ORD-23256,Bruschetta,Appetizers,3,7,NULL,7.50,sarah,T2
12 Jun 2026,ORD-11605,Bruschetta,Appetizers,3,7,21.00 TRY,7.5,john,T5
"Jun 12, 2026",ORD-82729,Pepperoni Pizza,Pizza,2,18,36.00,12,John,
2026/06/12,ORD-20646,Coffee,Drinks,3,4,12,3,john,T1
06/12/2026,ORD-34233,Margherita Pizza,Pizza,3,15,45,15,John,T5
12.06.2026,ORD-89156,Beef Burger,Burgers,1,14,"14,00",6,Sarah,
"Jun 12, 2026",ORD-36632,Bruschetta,Appetizers,2,7,£14.00,5.00,John,
12-06-2026,ORD-49329,Margherita Pizza,Pizza,1,15,15,5,MARY,T1
06/12/2026,ORD-36395,French Fries,Sides,1,5,"5,00",1.5,john,t3
12.06.2026,ORD-61762,Margherita Pizza,Pizza,1,15,15,5,MARY,T2
"Jun 12, 2026",ORD-50126,Soda,Drinks,3,3,9,1.50 EUR,Sarah,T1
06/12/2026,ORD-96921,Margherita Pizza,Pizza,1,15,15,5,,t3
06/12/26,ORD-70966,Soda,Drinks,1,3,3,0.50,MARY,
12/06/2026,ORD-96748,Coffee ,Drinks,1,4,4.0%,1,sarah,NULL
"Jun 12, 2026",ORD-37811,  French Fries  ,Sides,3,5,15,4.5,Sarah,T2
12/06/26,ORD-42086,Coffee,Drinks,1,4,4,1,,T5
2026/06/12,ORD-70817,Coffee,Drinks,2,4,8,2,,
2026/06/12,ORD-82606,Pepperoni Pizza,Pizza,3,18,54,18.00,sarah,T1
12/06/26,ORD-70462,Beef Burger,Burgers,3,14,42.00,18.00,,T5
2026-06-13,ORD-93636,Chicken Wings,Appetizers,3,10,30,12,sarah,T1
13-06-2026,ORD-21259,Caesar Salad,Salads,3,12,36,12.00 TRY,Sarah,nan
13/06/26,ORD-85410,beef burger,Burgers,2,14,28,12.00,sarah,
2026-06-13,ORD-37694,French Fries,Sides,3,5,15.00,4.5%,John,NONE
13/06/2026,ORD-49215,Bruschetta,Appetizers,2,7,14.00,5.00,sarah,t3
2026/06/13,ORD-48574,French Fries,Sides,2,5,10,3.0,,t3
13/06/2026,ORD-92832,Pepperoni Pizza,Pizza,1,18,€18.00,6,,t3
13 Jun 2026,ORD-86812,Pepperoni Pizza,Pizza,1,18,18.00,6,John,T5
2026/06/13,ORD-17189,Margherita Pizza,Pizza,1,15,15.00,5,,
06/13/26,ORD-50492,Chicken Wings,Appetizers,2,10,20,8,MARY,-
--,ORD-12823,  Coffee  ,Drinks,3,4,12,"3,00",,
